ANO;CLASE_ACCIDENTE;DIRECCION;DIRECCION ENCASILLADA;DISENO;EXPEDIENTE;FECHA_ACCIDENTE;FECHA_ACCIDENTES;GRAVEDAD_ACCIDENTE;MES;NRO_RADICADO;NUMCOMUNA;BARRIO;COMUNA;LOCATION;X;Y
2019;Caida Ocupante;CR 48 CL 26;CR  048   026  000 00000;Interseccion;A001076220;10/12/2019 6:40;2019-12-10T11:40:00.000Z;Con heridos;12;1699080;14;Barrio Colombia;El Poblado;[-75.5747535773, 6.22759429987];834285.87;1180641.35
2019;Choque;CR 50 CL 10 Norte;CR  050   010  000 00000;Interseccion;A001076221;10/12/2019 6:50;2019-12-10T11:50:00.000Z;Con heridos;12;1699108;15;Campo Amor;Guayabal;[-75.5783571327, 6.21367585721];833882.57;1179102.76
2019;Choque;CR 50 CL 1;CR  050   001  000 00000;Interseccion;A001076222;10/12/2019 8:09;2019-12-10T13:09:00.000Z;Con heridos;12;1699111;15;Cristo Rey;Guayabal;[-75.579565575, 6.20485766308];833746.02;1178127.63
2019;Choque;CL 18 CR 48;CL  018   048  000 00000;Tramo de via;A001076225;10/12/2019 8:10;2019-12-10T13:10:00.000Z;Con heridos;12;1699110;14;Villa Carlota;El Poblado;[-75.5755586266, 6.21982185533];834194.31;1179781.78
2019;Choque;CR 52 CL 1;CR  052   001  000 00000;Tramo de via;A001076234;10/12/2019 9:30;2019-12-10T14:30:00.000Z;Con heridos;12;1699462;15;Cristo Rey;Guayabal;[-75.5857689066, 6.20735429338];833060.04;1178405.77
2019;Choque;DG 74 CR 32;DG  074   032  000 00000;Tramo de via;A001076232;10/12/2019 9:57;2019-12-10T14:57:00.000Z;Con heridos;12;1699104;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 64 C CL 74;CR  064 C   074  000 00000;Interseccion;A001076253;10/12/2019 11:30;2019-12-10T16:30:00.000Z;Con heridos;12;1699193;5;Caribe;Castilla;[-75.5735111614, 6.27251698802];834437.54;1185610.51
2019;Choque;CR 65 CL 51;CR  065   051  000 00000;Tramo de via;A001076239;10/12/2019 13:30;2019-12-10T18:30:00.000Z;Con heridos;12;1699107;11;Carlos E. Restrepo;Laureles Estadio;[-75.5808987288, 6.25656118759];833614.72;1183847.74
2019;Choque;CR 53 A CL 83 B;CR  053 A   083 B  000 00000;Tramo de via;A001076241;10/12/2019 13:30;2019-12-10T18:30:00.000Z;Con heridos;12;1699197;4;Aranjuez;Aranjuez;[-75.5640051221, 6.27779226568];835491.46;1186191.09
2019;Choque;CR 62 CL 54;CR  062   054  000 00000;Tramo de via;A001076515;10/12/2019 18:10;2019-12-10T23:10:00.000Z;Con heridos;12;1699125;10;San Benito;La Candelaria;[-75.5746568249, 6.2574902959];834305.98;1183948.55
2019;Choque;CL 33 CR 63 A;CL  033   063 A  000 00000;Tramo de via;A001076519;10/12/2019 18:20;2019-12-10T23:20:00.000Z;Con heridos;12;1699189;11;Los Conquistadores;Laureles Estadio;[-75.5785843383, 6.2399562425];833865.68;1182010.09
2019;Choque;CR 43 A CL 4;CR  043 A   004  000 00000;Tramo de via;A001076535;10/12/2019 19:30;2019-12-11T00:30:00.000Z;Con heridos;12;1699134;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Otro;CL 1 CR 1;CL  001   001  000 00000;Lote o Predio;A001076528;10/12/2019 20:45;2019-12-11T01:45:00.000Z;Con heridos;12;1699224;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Atropello;CL 86 CR 43 A;CL  086   043 A  000 00000;Tramo de via;A001076529;10/12/2019 21:10;2019-12-11T02:10:00.000Z;Con heridos;12;1699168;3;Las Granjas;Manrique;[-75.5513454721, 6.27846517429];836893;1186261.57
2019;Otro;CR 63 CL 33;CR  063   033  000 00000;Tramo de via;A001076532;10/12/2019 21:20;2019-12-11T02:20:00.000Z;Con heridos;12;1699222;11;Los Conquistadores;Laureles Estadio;[-75.5785843383, 6.2399562425];833865.68;1182010.09
2019;Choque;CR 66 B CL 1;CR  066 B   001  000 00000;Interseccion;A001076545;10/12/2019 21:40;2019-12-11T02:40:00.000Z;Con heridos;12;1699341;15;Cristo Rey;Guayabal;[-75.5902184516, 6.20926810268];832568.04;1178618.89
2019;Otro;CR 50 CL 8;CR  050   008  000 00000;Tramo de via;A001076541;10/12/2019 22:00;2019-12-11T03:00:00.000Z;Con heridos;12;1699430;15;Campo Amor;Guayabal;[-75.578697952, 6.21377513879];833844.87;1179113.85
2019;Volcamiento;CL 999 CR 999;CL  999   999  000 00000;Tramo de via;A001076542;10/12/2019 22:30;2019-12-11T03:30:00.000Z;Con heridos;12;1699428;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 81 CL 32 F;CR  081   032 F  000 00000;Interseccion;A001076538;10/12/2019 22:50;2019-12-11T03:50:00.000Z;Con heridos;12;1699124;11;La Castellana;Laureles Estadio;[-75.6030485185, 6.23833522389];831156.92;1181838.54
2019;Otro;CL 55 CR 78;CL  055   078  000 00000;Lote o Predio;A001076557;11/12/2019 5:00;2019-12-11T10:00:00.000Z;Con heridos;12;1699418;11;Los Colores;Laureles Estadio;[-75.5931921406, 6.2686924896];832257.73;1185193.68
2019;Choque;CR 63 CL 49;CR  063   049  000 00000;Tramo de via;A001076549;11/12/2019 8:00;2019-12-11T13:00:00.000Z;Con heridos;12;1699374;11;Suramericana;Laureles Estadio;[-75.5786801348, 6.2526210388];833859.07;1183411.16
2019;Choque;CR 63 D CL 42 B;CR  063 D   042 B  000 00000;Interseccion;A001076552;11/12/2019 8:40;2019-12-11T13:40:00.000Z;Con heridos;12;1699371;11;Los Conquistadores;Laureles Estadio;[-75.5825262146, 6.24660868087];833431.41;1182747.26
2019;Choque;CR 64 AA CL 113 A;CR  064 AA  113 A  000 00000;Lote o Predio;A001076554;11/12/2019 9:00;2019-12-11T14:00:00.000Z;Con heridos;12;1699528;5;Toscana;Castilla;[-75.5604515687, 6.30823633008];835894.37;1189557.82
2019;Caida Ocupante;CR 48 CL 20;CR  048   020  000 00000;Lote o Predio;A001076626;11/12/2019 9:00;2019-12-11T14:00:00.000Z;Con heridos;12;1699388;14;Villa Carlota;El Poblado;[-75.5751425329, 6.22411593695];834241.72;1180256.68
2019;Choque;CR 45 CL 66;CR  045   066  000 00000;Tramo de via;A001076566;11/12/2019 10:20;2019-12-11T15:20:00.000Z;Con heridos;12;1699363;3;Manrique Central No. 2;Manrique;[-75.5563656343, 6.26142013132];836331.99;1184377.55
2019;Choque;CR 64 C CL 77;CR  064 C   077  000 00000;Paso Inferior;A001076563;11/12/2019 10:40;2019-12-11T15:40:00.000Z;Con heridos;12;1699336;5;Terminal de Transporte;Castilla;[-75.5727390399, 6.27587703606];834524.07;1185981.97
2019;Otro;CR 84 F CL 3;CR  084 F   003  000 00000;Tramo de via;A001076569;11/12/2019 11:00;2019-12-11T16:00:00.000Z;Con heridos;12;1699337;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 53 A CL 83 A;CR  053 A   083 A  000 00000;Tramo de via;A001076570;11/12/2019 13:40;2019-12-11T18:40:00.000Z;Con heridos;12;1699366;4;Aranjuez;Aranjuez;[-75.5640051221, 6.27779226568];835491.46;1186191.09
2019;Caida Ocupante;CL 48 CR 107 B;CL  048   107 B  000 00000;Lote o Predio;A001076629;11/12/2019 14:00;2019-12-11T19:00:00.000Z;Con heridos;12;1699389;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Volcamiento;CL 76 CR 5;CL  076   005  000 00000;Lote o Predio;A001076638;11/12/2019 14:00;2019-12-11T19:00:00.000Z;Con heridos;12;1699395;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Otro;CR 43 A CL 1;CR  043 A   001  000 00000;Lote o Predio;A001076614;11/12/2019 14:30;2019-12-11T19:30:00.000Z;Con heridos;12;1699378;14;La Florida;El Poblado;[-75.5716400316, 6.20348472886];834623.02;1177973.27
2019;Caida Ocupante;CR 46 CL 52;CR  046   052  000 00000;Tramo de via;A001076619;11/12/2019 14:30;2019-12-11T19:30:00.000Z;Con heridos;12;1699382;10;La Candelaria;La Candelaria;[-75.5647338195, 6.24923566306];835401.85;1183032.27
2019;Caida Ocupante;CR 43 A CL 18;CR  043 A   018  000 00000;Lote o Predio;A001076625;11/12/2019 15:00;2019-12-11T20:00:00.000Z;Con heridos;12;1699385;14;Villa Carlota;El Poblado;[-75.5747192976, 6.22004995322];834287.3;1179806.75
2019;Choque;TV 39 B CR 76;TV  039 B   076  000 00000;Interseccion;A001076662;11/12/2019 15:20;2019-12-11T20:20:00.000Z;Con heridos;12;1700982;11;Laureles;Laureles Estadio;[-75.5967893447, 6.24664153712];831852.48;1182755.43
2019;Atropello;CL 25 CR 58;CL  025   058  000 00000;Tramo de via;A001076616;11/12/2019 15:30;2019-12-11T20:30:00.000Z;Con heridos;12;1699404;15;Trinidad;Guayabal;[-75.5820313456, 6.2266742535];833479.9;1180541.86
2019;Atropello;CL 66 CR 40;CL  066   040  000 00000;Tramo de via;A001076622;11/12/2019 16:40;2019-12-11T21:40:00.000Z;Con heridos;12;1699442;8;Villa Hermosa;Villa Hermosa;[-75.552468238, 6.25882487057];836762.61;1184089.24
2019;Choque;CR 66 CL 103 D;CR  066   103 D  000 00000;Interseccion;A001076623;11/12/2019 17:45;2019-12-11T22:45:00.000Z;Con heridos;12;1699370;5;Girardot;Castilla;[-75.5675571026, 6.29841451488];835104.78;1188473.53
2019;Choque;CR 64 C CL 77;CR  064 C   077  000 00000;Lote o Predio;A001076634;11/12/2019 18:10;2019-12-11T23:10:00.000Z;Con heridos;12;1699360;5;Terminal de Transporte;Castilla;[-75.5727390399, 6.27587703606];834524.07;1185981.97
2019;Choque;CL 44 CR 63;CL  044   063  000 00000;Lote o Predio;A001076628;11/12/2019 18:40;2019-12-11T23:40:00.000Z;Con heridos;12;1699367;11;Naranjal;Laureles Estadio;[-75.5803348481, 6.25045431834];833675.21;1183171.99
2019;Choque;CR 70 CL 47;CR  070   047  000 00000;Interseccion;A001076645;11/12/2019 20:10;2019-12-12T01:10:00.000Z;Con heridos;12;1699359;11;Naranjal;Laureles Estadio;[-75.5880219227, 6.25252349493];832824.91;1183403.33
2019;Choque;CR 66 B CL 34;CR  066 B   034  000 00000;Tramo de via;A001076644;11/12/2019 20:20;2019-12-12T01:20:00.000Z;Con heridos;12;1699357;11;Los Conquistadores;Laureles Estadio;[-75.5893452691, 6.23975479491];832674.36;1181991.21
2019;Choque;CR 65 CL 29;CR  065   029  000 00000;Interseccion;A001076648;11/12/2019 20:30;2019-12-12T01:30:00.000Z;Con heridos;12;1699356;15;Tenche;Guayabal;[-75.582782528, 6.22946271356];833397.62;1180850.57
2019;Choque;CR 72 CL 44;CR  072   044  000 00000;Tramo de via;A001076650;11/12/2019 21:30;2019-12-12T02:30:00.000Z;Con heridos;12;1699355;11;Florida Nueva;Laureles Estadio;[-75.591279119, 6.24944575065];832463.36;1183063.89
2019;Caida Ocupante;CR 80 CL 107;CR  080   107  000 00000;Lote o Predio;A001076655;11/12/2019 22:10;2019-12-12T03:10:00.000Z;Con heridos;12;1699471;6;Santander;Doce de Octubre;[-75.5769265699, 6.30724508857];834070.49;1189453.38
2019;Choque;CR 52 CL 12 A Sur;CR  052  S 012 A  000 00000;Tramo de via;A001076665;12/12/2019 5:50;2019-12-12T10:50:00.000Z;Con heridos;12;1699468;15;Guayabal;Guayabal;[-75.5899667766, 6.19702974096];832592.04;1177264.94
2019;Atropello;CL 55 CR 37;CL  055   037  000 00000;Tramo de via;A001076704;12/12/2019 8:30;2019-12-12T13:30:00.000Z;Con heridos;12;1699538;10;Boston;La Candelaria;[-75.5565173952, 6.24782451302];836310.96;1182873.6
2019;Choque;CL 62 CR 110;CL  062   110  000 00000;Tramo de via;A001076707;12/12/2019 8:50;2019-12-12T13:50:00.000Z;Con heridos;12;1699615;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CL 34 B CR 66;CL  034 B   066  000 00000;Interseccion;A001076717;12/12/2019 10:30;2019-12-12T15:30:00.000Z;Con heridos;12;1699635;11;Los Conquistadores;Laureles Estadio;[-75.5860071369, 6.24080156377];833044.23;1182105.95
2019;Volcamiento;CL 50 CR 74;CL  050   074  000 00000;Tramo de via;A001076708;12/12/2019 11:00;2019-12-12T16:00:00.000Z;Con heridos;12;1699727;11;Cuarta Brigada;Laureles Estadio;[-75.5902372886, 6.26034462381];832582.16;1184269.25
2019;Choque;CR 52 CL 34;CR  052   034  000 00000;Interseccion;A001076718;12/12/2019 12:00;2019-12-12T17:00:00.000Z;Con heridos;12;1699522;10;Perpetuo Socorro;La Candelaria;[-75.5747109325, 6.23603432449];834293.24;1181575.01
2019;Choque;CR 64 C CL 113;CR  064 C   113  000 00000;Tramo de via;A001076728;12/12/2019 14:30;2019-12-12T19:30:00.000Z;Con heridos;12;1699518;5;Las Brisas;Castilla;[-75.5640989662, 6.307879629];835490.54;1189519.51
2019;Choque;CL 16 A Sur CR 9 E;CL S 016 A   009 E  000 00000;Lote o Predio;A001076747;12/12/2019 15:30;2019-12-12T20:30:00.000Z;Con heridos;12;1699575;90;Las Palmas;Corregimiento de Santa Elena;[-75.5475430429, 6.18595897645];837285.39;1176027.06
2019;Volcamiento;CR 49 CL 70;CR  049   070  000 00000;Tramo de via;A001076734;12/12/2019 16:10;2019-12-12T21:10:00.000Z;Con heridos;12;1699546;4;Manrique Central No. 1;Aranjuez;[-75.5594384392, 6.26589630184];835993.24;1184873.68
2019;Otro;CR 97 CL 48;CR  097   048  000 00000;Lote o Predio;A001076733;12/12/2019 17:20;2019-12-12T22:20:00.000Z;Con heridos;12;1699660;13;La Pradera;San Javier;[-75.6119909914, 6.25858921578];830173.49;1184082.04
2019;Caida Ocupante;CR 80 CL 76;CR  080   076  000 00000;Lote o Predio;A001076745;12/12/2019 18:20;2019-12-12T23:20:00.000Z;Con heridos;12;1699563;7;Villa Flora;Robledo;[-75.5881611051, 6.27848940024];832817.77;1186275.86
2019;Otro;CR 36 CL 10 B;CR  036   010 B  000 00000;Interseccion;A001076748;12/12/2019 19:30;2019-12-13T00:30:00.000Z;Con heridos;12;1699572;14;Las Lomas No.1;El Poblado;[-75.5653489522, 6.21041179222];835321.65;1178737.61
2019;Choque;CL 59 CR 63;CL  059   063  000 00000;Puente;A001076749;12/12/2019 21:30;2019-12-13T02:30:00.000Z;Con heridos;12;1699532;7;Universidad Nacional;Robledo;[-75.5740739884, 6.26123904532];834371.68;1184363.07
2019;Otro;CL 999 CR 999;CL  999   999  000 00000;Tramo de via;A001076865;13/12/2019 5:20;2019-12-13T10:20:00.000Z;Con heridos;12;1699645;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Otro;CR 50 CL 30;CR  050   030  000 00000;Lote o Predio;A001076861;13/12/2019 5:40;2019-12-13T10:40:00.000Z;Con heridos;12;1699647;10;Perpetuo Socorro;La Candelaria;[-75.5744826294, 6.23184964279];834317.2;1181112.01
2019;Otro;CR 50 FF CL 10 Sur;CR  050 FF S 010  000 00000;Lote o Predio;A001076873;13/12/2019 6:15;2019-12-13T11:15:00.000Z;Con heridos;12;1699636;15;Guayabal;Guayabal;[-75.5850033895, 6.19826376396];833141.93;1177399.89
2019;Otro;CL 68 CR 26;CL  068   026  000 00000;Tramo de via;A001076883;13/12/2019 6:30;2019-12-13T11:30:00.000Z;Con heridos;12;1699628;3;Versalles No. 1;Manrique;[-75.5419990266, 6.26164066522];837922.38;1184397.49
2019;Caida Ocupante;CR 50 CL 62;CR  050   062  000 00000;Lote o Predio;A001076855;13/12/2019 7:30;2019-12-13T12:30:00.000Z;Con heridos;12;1699651;10;Prado;La Candelaria;[-75.5623552645, 6.25882773984];835668.15;1184092.64
2019;Caida Ocupante;TV 39 B DG 77;TV  039 B   077  000 00000;Lote o Predio;A001076854;13/12/2019 8:00;2019-12-13T13:00:00.000Z;Con heridos;12;1699654;11;Laureles;Laureles Estadio;[-75.5972443432, 6.24713902218];831802.27;1182810.61
2019;Otro;CL 34 CR 130;CL  034   130  000 00000;Lote o Predio;A001076875;13/12/2019 8:00;2019-12-13T13:00:00.000Z;Con heridos;12;1699633;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Otro;CR 38 CL 107;CR  038   107  000 00000;Lote o Predio;A001076856;13/12/2019 8:10;2019-12-13T13:10:00.000Z;Con heridos;12;1699649;1;Santo Domingo Savio No. 1;Popular;[-75.5471153394, 6.2972456183];837367.08;1188337.81
2019;Volcamiento;CR 32 CL 27;CR  032   027  000 00000;Tramo de via;A001076876;13/12/2019 9:00;2019-12-13T14:00:00.000Z;Con heridos;12;1699632;9;Asomadera No. 1;Buenos Aires;[-75.5611317637, 6.22593422554];835793.34;1180453.45
2019;Caida Ocupante;CR 999 CL 50;CR  999   050  000 00000;Tramo de via;A001076867;13/12/2019 10:35;2019-12-13T15:35:00.000Z;Con heridos;12;1699643;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Atropello;CR 53 CL 53;CR  053   053  000 00000;Tramo de via;A001076869;13/12/2019 11:00;2019-12-13T16:00:00.000Z;Con heridos;12;1699609;10;La Candelaria;La Candelaria;[-75.5694746652, 6.25302121864];834878.23;1183452.53
2019;Choque;CR 36 CL 86 B;CR  036   086 B  000 00000;Interseccion;A001076889;13/12/2019 11:25;2019-12-13T16:25:00.000Z;Con heridos;12;1699650;3;Las Granjas;Manrique;[-75.5467254576, 6.27982127829];837404.82;1186410.15
2019;Atropello;CR 46 CL 55;CR  046   055  000 00000;Lote o Predio;A001076906;13/12/2019 11:30;2019-12-13T16:30:00.000Z;Con heridos;12;1699688;10;Villa Nueva;La Candelaria;[-75.5631706585, 6.25198749641];835575.75;1183336.2
2019;Caida Ocupante;CL 48 E CR 93;CL  048 E   093  000 00000;Lote o Predio;A001076898;13/12/2019 12:30;2019-12-13T17:30:00.000Z;Con heridos;12;1699689;13;La Pradera;San Javier;[-75.6080987921, 6.26003540646];830604.82;1184240.77
2019;Choque;CL 104 CR 68 A;CL  104   068 A  000 00000;Interseccion;A001076891;13/12/2019 12:40;2019-12-13T17:40:00.000Z;Con heridos;12;1699616;5;Tejelo;Castilla;[-75.5692212042, 6.30027309139];834921.17;1188679.66
2019;Otro;CL 24 CR 43 F;CL  024   043 F  000 00000;Tramo de via;A001076899;13/12/2019 12:40;2019-12-13T17:40:00.000Z;Con heridos;12;1699686;14;Barrio Colombia;El Poblado;[-75.5713397756, 6.22464892824];834662.87;1180314.45
2019;Otro;CR 35 CL 41;CR  035   041  000 00000;Lote o Predio;A001076978;13/12/2019 15:00;2019-12-13T20:00:00.000Z;Con heridos;12;1699670;9;Gerona;Buenos Aires;[-75.5597171155, 6.23781991661];835953.64;1181767.85
2019;Caida Ocupante;CR 46 CL 52;CR  046   052  000 00000;Tramo de via;A001076896;13/12/2019 15:10;2019-12-13T20:10:00.000Z;Con heridos;12;1699678;10;La Candelaria;La Candelaria;[-75.5647338195, 6.24923566306];835401.85;1183032.27
2019;Caida Ocupante;CR 107 CL 81;CR  107   081  000 00000;Lote o Predio;A001077005;13/12/2019 17:10;2019-12-13T22:10:00.000Z;Con heridos;12;1699702;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Atropello;CL 12 Sur CR 38;CL S 012   038  000 00000;Tramo de via;A001076991;13/12/2019 18:20;2019-12-13T23:20:00.000Z;Con heridos;12;1699677;14;El Castillo;El Poblado;[-75.5762991209, 6.19348100681];834104.09;1176868.07
2019;Choque;CL 56 CR 68 A;CL  056   068 A  000 00000;Tramo de via;A001076997;13/12/2019 18:53;2019-12-13T23:53:00.000Z;Con heridos;12;1699691;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Caida Ocupante;CR 123 CL 123;CR  123   123  000 00000;Lote o Predio;A001077004;13/12/2019 20:00;2019-12-14T01:00:00.000Z;Con heridos;12;1699703;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Caida Ocupante;CL 55 Sur CR 55 D;CL S 055   055 D  000 00000;Tramo de via;A001076989;13/12/2019 20:30;2019-12-14T01:30:00.000Z;Con heridos;12;1699684;80;Cabecera San Antonio de Prado;Corregimiento de San Antonio de Prado;[-75.6378913424, 6.17503184439];827279.05;1174846.73
2019;Volcamiento;CL 93 CR 66;CL  093   066  000 00000;Lote o Predio;A001076988;13/12/2019 21:10;2019-12-14T02:10:00.000Z;Con heridos;12;1699675;5;Castilla;Castilla;[-75.5720874084, 6.28689173196];834599.68;1187200.26
2019;Otro;CR 27 CL 70;CR  027   070  000 00000;Tramo de via;A001076994;13/12/2019 22:00;2019-12-14T03:00:00.000Z;Con heridos;12;1699697;3;Versalles No. 2;Manrique;[-75.5417156887, 6.26415576132];837954.52;1184675.63
2019;Caida Ocupante;CR 74 CL 53;CR  074   053  000 00000;Lote o Predio;A001076998;13/12/2019 23:30;2019-12-14T04:30:00.000Z;Con heridos;12;1699707;11;Los Colores;Laureles Estadio;[-75.5886630229, 6.26289577251];832757.24;1184550.97
2019;Caida Ocupante;CR 68 A CL 79;CR  068 A   079  000 00000;Lote o Predio;A001077001;13/12/2019 23:45;2019-12-14T04:45:00.000Z;Con heridos;12;1699705;5;El Progreso;Castilla;[-75.5778021673, 6.27605880411];833963.67;1186003.68
2019;Choque;CR 68 CL 100;CR  068   100  000 00000;Tramo de via;A001077104;14/12/2019 3:00;2019-12-14T08:00:00.000Z;Con heridos;12;1700053;5;Girardot;Castilla;[-75.5707480836, 6.29539864683];834750.62;1188140.91
2019;Otro;CR 81 A CL 105;CR  081 A   105  000 00000;Lote o Predio;A001077088;14/12/2019 4:00;2019-12-14T09:00:00.000Z;Con heridos;12;1699734;6;Doce de Octubre No.1;Doce de Octubre;[-75.5785182344, 6.30682821253];833894.18;1189407.77
2019;Caida Ocupante;CR 80 CL 76;CR  080   076  000 00000;Lote o Predio;A001077015;14/12/2019 7:00;2019-12-14T12:00:00.000Z;Con heridos;12;1699712;7;Villa Flora;Robledo;[-75.5881611051, 6.27848940024];832817.77;1186275.86
2019;Choque;CR 36 A CL 38;CR  036 A   038  000 00000;Tramo de via;A001077018;14/12/2019 9:00;2019-12-14T14:00:00.000Z;Con heridos;12;1699718;9;El Salvador;Buenos Aires;[-75.5627358686, 6.23659992271];835619.08;1181633.83
2019;Choque;CL 12 Sur CR 16;CL S 012   016  000 00000;Tramo de via;A001077030;14/12/2019 10:14;2019-12-14T15:14:00.000Z;Con muertos;12;1699744;14;Los Balsos No.1;El Poblado;[-75.5560085618, 6.18531427375];836347.96;1175958.34
2019;Otro;CL 68 A CR 30;CL  068 A   030  000 00000;Lote o Predio;A001077089;14/12/2019 10:30;2019-12-14T15:30:00.000Z;Con heridos;12;1699730;3;Versalles No. 1;Manrique;[-75.5436502441, 6.26229514018];837739.8;1184470.4
2019;Choque;CR 64 C CL 103 FF;CR  064 C   103 FF 000 00000;Tramo de via;A001077029;14/12/2019 11:20;2019-12-14T16:20:00.000Z;Con heridos;12;1699713;5;Plaza de Ferias;Castilla;[-75.5652808677, 6.29989410372];835357.2;1188636.49
2019;Caida Ocupante;CR 80 CL 55;CR  080   055  000 00000;Tramo de via;A001077180;14/12/2019 13:10;2019-12-14T18:10:00.000Z;Con heridos;12;1699821;11;Los Colores;Laureles Estadio;[-75.5954541632, 6.26937285622];832007.55;1185269.67
2019;Choque;CL 44 CR 52;CL  044   052  000 00000;Tramo de via;A001077085;14/12/2019 14:22;2019-12-14T19:22:00.000Z;Con heridos;12;1700160;10;Guayaquil;La Candelaria;[-75.5715335548, 6.24498477233];834647.79;1182564.15
2019;Volcamiento;CR 52 CL 85;CR  052   085  000 00000;Lote o Predio;A001077083;14/12/2019 15:20;2019-12-14T20:20:00.000Z;Con heridos;12;1699785;4;Aranjuez;Aranjuez;[-75.5640051221, 6.27779226568];835491.46;1186191.09
2019;Atropello;CL 50 CR 67;CL  050   067  000 00000;Tramo de via;A001077095;14/12/2019 17:00;2019-12-14T22:00:00.000Z;Con heridos;12;1699747;11;Carlos E. Restrepo;Laureles Estadio;[-75.5830558016, 6.25695383421];833376.06;1183891.86
2019;Otro;CR 64 CL 94;CR  064   094  000 00000;Tramo de via;A001077105;14/12/2019 18:00;2019-12-14T23:00:00.000Z;Con heridos;12;1699861;5;Castilla;Castilla;[-75.570499511, 6.28639565674];834775.29;1187144.88
2019;Caida Ocupante;CR 63 CL 44;CR  063   044  000 00000;Tramo de via;A001077116;14/12/2019 19:00;2019-12-15T00:00:00.000Z;Con heridos;12;1699719;11;Naranjal;Laureles Estadio;[-75.5805635929, 6.2479919209];833649.11;1182899.66
